Show,Sentiment,Review
Arrested Development,0,"The meandering plot sucks the charm from everything. The characters feel oddly as though they don't get to exhibit or develop the traits we know them by, as they're usually too busy rattling off exposition."
Coyote,0,"""Coyote"" may find its way to more substance if it's allowed to prowl a bit longer, but like Ben's bowel movements, you're just as likely to be relieved that it's over."
Anatomy of a Scandal,0,"Is this an erotic thriller? A courtroom drama? An expose of social issues? At times it is all of these things, though most of the time it exists in the listless space between any clear genre -- or sense of identity."
Once Upon a Time in Wonderland,0,"Ultimately, the story doesn't really matter because the characters are paper thin, and efforts to make Alice more than a damsel in distress -- she's a skull-crushing, tree climber -- don't really add much depth."
Mr. Robot,0,"At this moment in time, however, Mr Robot seems just as likely to spend its final episodes chasing its tail."
The Endgame,0,"We’ve been down this road before, but at least this one is paved in Baccarin’s dark lipstick and wry, self-assured grins."
And Just Like That...,0,Ask not whether fans needed this reboot but why Parker and King wanted to go to all this trouble in the first place.
Invasion,0,"""Invasion"" always feels like it's using each far-flung story as a checklist."
The Office,0,"And so NBC's The Office takes its leave, after overstaying its welcome and most often erring on the side of over-worked sentiment rather than pure comedy."
Inventing Anna,0,"It’s too much that adds to too little. There is a compelling story to tell here, but “Inventing Anna” isn’t it."
The X-Files,0,"And if you are not already a fan, there is no good reason to watch Season 11. The opening episode verged on soap opera, bloated with cringey dialogue and breathy conspiracies."
Reacher,0,"It spends eight episodes paving the way not to hell with its good intentions, but to mediocre television."
Ramy,0,"Even one great supporting performance, itself overcoming a relatively one-note character, doesn't make the season any less disappointing."
Wolf Like Me,0,"Wolf Like Me aims high, but ends up howling at the moon with some deeply implausible parental angst"
Midnight Mass,0,"Flanagan seems to have made a spiritual, contemplative turn in his life and writing. Good for him; not so good for those who liked his earliest stuff. I'm taking a pass on Mass."
Jericho,0,"Well the good news is that the show is kinda-sorta ratcheting up the focus on the ""what happened"" story, plus it's looking more into how the country as a whole is dealing with its post-nukey self. The bad news is, I totally don't care anymore. At all."
Brave New World,0,Brave New World plays it safe and rehearses empty criticisms that are undone by its own content and platform.
The Wonder Years,0,"The old show was escapist, sure, the new one is not, but the inevitable question is why a network remakes a show in a way that largely ignores the charms of the original."
The Umbrella Academy,0,"This is the most apocalyptic-y apocalypse ever, but it carries no real weight. Then when you find out what has to be done to save the universe, it just feels very underwhelming. Samurais, really?"
Amazing Stories,0,"It seems like this is another example of Apple having great star power, but not knowing how to use it."
House of Cards,0,"By the time the last three episodes roll around, House of Cards' final season has abruptly buried itself in a whole host of weird, borderline anti-feminist tropes."
X-Men,0,The fifth season isn't worth watching.
The Boondocks,0,"It's a zombie show, like the Dan Harmon-less fourth season of Community. Something's off. You can't figure out exactly what, but you can feel it."
Godless,0,"In Godless, we see a black town, literally called Blackdom, and its inhabitants as ""others..."" Think that's bad? Native American characters do not do better"
Rise,0,"The problem is, even with its many storylines, Rise's attempt at making the viewer a part of this small town's community, it is just too prescribed."
The Stand,0,"With its many subplots, some more compelling than others, it's an uneven series that's not so much a must-watch as a can-watch."
Friends,0,"Even the kiss that cemented Ross and Rachel couldn't disguise the show's larger anti-climax, a cop-out from the logical conclusions of the show's premise, conclusions it began to acknowledge only to ultimately deny their existence."
Squid Game,0,"Like Joker, there's a having-it-both-ways insistence that a culture that could create violence is inherently sick and deranged, while playing out a wildly overstated version of sick derangement in a manner designed to be maximally tense and amusing."
The Problem With Jon Stewart,0,"[It] feels like Stewart's attempt to evolve what he used to do for a new era. He just hasn't figured out how to do it yet, and may be too entrenched in his old approach to succeed for anyone beyond the most die-hard Daily Show With Jon Stewart fans."
WeCrashed,0,"This meaty showcase for Jared Leto and Anne Hathaway is wrapped in a somewhat malnourished limited series, with the misfortune of coming at the tail end of several better productions about high-stakes startups whose founders flew too close to the sun."
Turner & Hooch,0,"It's not very good, but I guess that means it's paying homage to the original."
