Show,Sentiment,Review
How to Get Away With Murder,0,"It was melodramatic and more than a little manipulative -- descriptions that have applied to the show from the beginning, but which were more tolerable before the novelty of its serialized mystery format wore off."
The White Lotus,0,The White Lotus gets to fail upwards.
Killing Eve,0,"Instead of something small but perfectly formed, Killing Eve has become one of those programmes that seems mainly to inspire the response, “Oh are they still making that?”"
The First,0,The First needs to up its game or it's headed for the black hole of oblivion.
The Undoing,0,"What starts out as a lively drama about scandal among the one percent turns into a turgid thriller and later a courtroom drama, recalling some of the hackier tendencies of past Kelley shows."
Big Shot,0,"The lack of proper development for its teen girls is the most troubling aspect of ""Big Shot,"" all things considered, the element that feels the most performative."
Roar,0,"The problem of Roar might just be the curse of inconsistency that always follows around anthologies. But this feels like something more serious than a case of variable quality, and instead something more existential for the show itself. On"
Behind Her Eyes,0,Where others excel with the dark and twisty storylines building intrigue and frightening sequences this one is only good for mustering up a sleepy yawn.
The Queen's Gambit,0,A glamorous Anya Taylor-Joy doesn't show the true cost of addiction - but rather a rose-tinted view of womanhood and paint-by-numbers redemption.
Brave New World,0,"Despite some evocative (and provocative) visuals and appropriate dramatic tension, it fails to truly excite."
The White Lotus,0,"Without a more cohesive story giving it narrative momentum, it often becomes a series of vignettes involving awful, irredeemable people who never make the right choice - and whether that's entertaining or even stomachable really depends on your mileage."
Killing Eve,0,"Weve grown accustomed to queer characters dying on screen, especially ones in relationships. Keeping these women apart for the majority of the series, giving the characters (and fans) what they want, and then ripping it away is such a tired trope."
The Nevers,0,"The Nevers is an unimpressive monument to a storyteller whose work has meant a lot to many people, but who cannot now figure out how to rise to the moment."
The Morning Show,0,"There are too many people on this show, and without exactly being sure what the series' point is, there's no way for the writers to know who to focus on. But I just know it shouldn't be the men."
Mayor of Kingstown,0,"Unless the story improves significantly, it's hard to imagine a scenario in which Mayor of Kingstown gets reelected."
The Sinner,0,The Sinner feels more like a familiar mystery series than it did at the best points in the first three years.
WeCrashed,0,Apple TV's first high-profile letdown doesn't know whether to satirise WeWork founder Adam Neumann or to idolise him.
Altered Carbon,0,"The story itself is somewhat downgraded from a provocative examination of the role mortality plays in defining our humanity to a soap opera with a whole lot of gratuitous punching, kicking, and bleeding."
The Offer,0,"Unfortunately, the resulting product is frequently too on-the-nose. If there’s any reason to watch, it’s for the performance of actor Matthew Goode as legendary Paramount executive Robert Evans."
Foundation,0,The show's starry-eyed ambitions are dulled by its execution. Its scattered focus stalls momentum by introducing and discarding characters like a wad of receipts found in your back pocket after a night on the town.
And Just Like That...,0,"Samantha Jones's perverted yet sensible energy was what kept this show together, and without her, these women are in big trouble."
Wolverine and the X-Men,0,"Blame whatever you like- the blatant Wolverine pandering, the departure from tradition- but the interest just wasn't enough to continue the story."
True Detective,0,"Ali's performance is an example of what the show can be, but the third season as a whole remains as a disappointing reminder of what was."
Anatomy of a Scandal,0,None of these characters speak like human beings.
Anatomy of a Scandal,0,"Only one person in this fiasco is any good: the ever-brilliant Joshua McGuire, as Chris Clarke, a Downing Street communications chief."
And Just Like That...,0,"The reboot's hour-long episodes do not suit the material like the original's breezy, half-hour episodes. Here, there's more space between jokes and more space still between funny ones."
Marvel's The Punisher,0,Why are we coming back to all these people again?
Angelyne,0,I liked “Angelyne” better as it went on... without ever being wholly convinced that it was a trip I needed to take.
The Offer,0,Am offer you can refuse.
Rise,0,Imagine if Glee and Friday Night Lights had a baby and that child overdosed on Lifetime movies.
And Just Like That...,0,"Far too many 2021 cultural touchstones and new characters are awkwardly parachuted into the luscious looking Michael Patrick King executive produced revival of sorts, as if to check a box."
Game of Thrones,0,"Season 8 reduced characters to caricatures, didn't earn its character development and the shift in their arcs, baked in several plot holes, and did away with internal logic and consistency."
Doctor Who,0,"It's not that ambition is bad, but Legend of the Sea Devils is ambitious in all the wrong ways -- the unachievable ones."
Big Little Lies,0,"I admire restraint, and I can appreciate a destabilizing ending. But in season two, it felt as if Big Little Lies was missing whole pieces of narrative cohesion."
Bridgerton,0,"Bridgerton Season 2 tries hard to please everyone, but ends up feeling watered down."
